Customer_ID,Age,Gender,Region,Channel,Marketing_Spend,Responded,Revenue,Cost,ROI
1920,62,Female,North,TV,88.46,0,0.0,78.43,0.0
1921,36,Male,South,Email,116.42,0,0.0,114.15,0.0
1922,63,Female,North,Email,106.74,0,0.0,99.14,0.0
1923,53,Female,South,Phone Call,129.98,0,0.0,116.08,0.0
1924,62,Male,North,Email,112.55,1,248.58,96.99,1.56
1925,25,Male,East,Phone Call,52.33,0,0.0,54.67,0.0
1926,46,Female,North,Phone Call,170.55,0,0.0,140.27,0.0
1927,49,Male,North,Referral,40.43,0,0.0,43.7,0.0
1928,61,Male,East,Email,109.44,1,327.35,126.72,1.58
1929,35,Female,South,Social Media,122.08,1,246.38,114.43,1.15
1930,23,Female,North,Email,108.78,0,0.0,105.0,0.0
1931,35,Female,North,Email,94.0,1,255.29,97.4,1.62
1932,36,Male,East,TV,144.6,0,0.0,154.21,0.0
1933,39,Male,East,Social Media,133.7,1,366.91,136.09,1.7
1934,54,Female,East,Social Media,99.36,0,0.0,106.93,0.0
1935,49,Male,West,TV,86.53,0,0.0,97.21,0.0
1936,58,Female,East,TV,75.48,0,0.0,90.27,0.0
1937,20,Male,South,Email,77.87,1,144.95,74.53,0.94
1938,45,Female,North,Referral,98.2,1,237.86,101.53,1.34
1939,27,Male,North,TV,50.33,0,0.0,47.83,0.0
1940,52,Female,West,Social Media,99.8,0,0.0,89.34,0.0
1941,46,Male,North,Social Media,124.1,0,0.0,148.8,0.0
1942,32,Male,North,Email,83.11,1,158.23,66.95,1.36
1943,50,Female,South,Referral,99.32,0,0.0,82.02,0.0
1944,24,Male,North,Phone Call,109.22,0,0.0,112.85,0.0
1945,29,Male,South,TV,114.53,0,0.0,124.15,0.0
1946,47,Female,West,TV,94.0,0,0.0,102.6,0.0
1947,38,Male,South,Email,152.82,0,0.0,165.25,0.0
1948,48,Male,East,Referral,100.1,0,0.0,111.66,0.0
1949,41,Male,East,Social Media,60.12,0,0.0,66.0,0.0
1950,37,Female,West,Social Media,88.43,0,0.0,90.06,0.0
1951,54,Female,North,Phone Call,138.94,0,0.0,137.28,0.0
1952,21,Female,South,Social Media,136.59,1,212.02,148.63,0.43
1953,45,Female,East,TV,48.41,0,0.0,52.91,0.0
1954,61,Female,South,Phone Call,91.07,1,146.91,84.97,0.73
1955,37,Male,East,Referral,84.17,0,0.0,67.44,0.0
1956,41,Male,South,Phone Call,123.37,0,0.0,114.21,0.0
1957,49,Female,North,Referral,65.86,1,100.53,66.77,0.51
1958,58,Male,West,Social Media,146.8,0,0.0,148.33,0.0
1959,53,Male,North,Email,55.9,0,0.0,53.22,0.0
1960,51,Male,South,Phone Call,95.8,0,0.0,112.36,0.0
1961,53,Male,East,Phone Call,63.86,1,110.62,63.25,0.75
1962,19,Female,East,TV,119.71,0,0.0,102.42,0.0
1963,32,Female,West,TV,38.26,0,0.0,33.57,0.0
1964,51,Male,North,Referral,94.86,0,0.0,79.48,0.0
1965,53,Male,North,Email,94.27,1,178.48,85.53,1.09
1966,23,Female,North,TV,73.12,0,0.0,67.41,0.0
1967,56,Male,East,TV,136.56,0,0.0,127.5,0.0
1968,59,Male,West,Social Media,151.11,0,0.0,171.43,0.0
1969,29,Male,East,Social Media,87.91,1,132.92,97.25,0.37
1970,20,Female,North,TV,103.88,0,0.0,103.72,0.0
1971,62,Female,South,Referral,81.48,0,0.0,79.67,0.0
1972,35,Male,East,Email,62.11,0,0.0,59.08,0.0
1973,57,Male,West,TV,66.47,0,0.0,53.54,0.0
1974,38,Male,North,Referral,67.26,1,156.37,78.56,0.99
1975,32,Male,South,Referral,137.47,1,268.23,126.01,1.13
1976,50,Male,East,TV,112.9,0,0.0,128.34,0.0
1977,52,Male,South,Referral,71.41,0,0.0,78.29,0.0
1978,43,Female,South,Phone Call,74.09,1,144.55,62.66,1.31
1979,25,Female,West,Referral,70.09,0,0.0,64.85,0.0
1980,53,Male,East,TV,43.64,0,0.0,43.38,0.0
1981,47,Female,West,Referral,115.57,0,0.0,104.58,0.0
1982,40,Male,North,TV,96.18,0,0.0,92.42,0.0
1983,59,Male,South,Social Media,151.29,0,0.0,138.13,0.0
1984,61,Female,West,TV,37.49,0,0.0,39.53,0.0
1985,31,Female,West,Referral,125.45,1,374.79,118.45,2.16
1986,31,Male,North,TV,128.11,1,307.49,120.23,1.56
1987,19,Male,East,Email,132.05,0,0.0,119.99,0.0
1988,54,Female,West,TV,107.37,1,291.1,120.32,1.42
1989,22,Female,South,TV,127.68,1,217.25,135.14,0.61
1990,55,Male,South,Email,109.17,0,0.0,118.82,0.0
1991,62,Male,South,Email,77.54,0,0.0,74.25,0.0
1992,58,Male,South,Email,87.96,0,0.0,99.91,0.0
1993,64,Female,West,Phone Call,87.16,0,0.0,84.25,0.0
1994,31,Male,South,TV,134.91,0,0.0,117.46,0.0
1995,56,Female,West,Email,138.38,0,0.0,138.97,0.0
1996,42,Male,East,Email,124.44,0,0.0,121.69,0.0
1997,37,Female,South,Social Media,101.84,0,0.0,85.21,0.0
1998,19,Female,East,Phone Call,38.28,0,0.0,40.77,0.0
1999,56,Female,West,TV,124.71,1,245.68,140.27,0.75
2000,23,Female,North,Referral,123.45,0,0.0,116.35,0.0
2001,34,Male,East,Phone Call,108.55,0,0.0,119.8,0.0
2002,42,Female,South,Phone Call,114.38,1,282.63,118.31,1.39
2003,45,Female,North,Social Media,75.65,0,0.0,68.78,0.0
2004,19,Female,East,TV,89.7,1,156.13,84.1,0.86
2005,52,Male,West,TV,75.38,0,0.0,88.83,0.0
2006,54,Male,West,Email,95.34,0,0.0,84.5,0.0
2007,22,Male,West,Email,126.31,1,284.23,108.72,1.61
2008,18,Male,East,Phone Call,113.16,0,0.0,93.95,0.0
2009,57,Male,West,Social Media,68.67,1,196.19,78.99,1.48
2010,29,Male,East,TV,154.96,0,0.0,165.63,0.0
2011,53,Female,South,Social Media,105.19,0,0.0,89.06,0.0
2012,62,Female,South,Referral,79.78,0,0.0,88.26,0.0
2013,40,Female,East,TV,90.97,1,183.4,95.68,0.92
2014,64,Male,East,Email,83.35,1,248.51,99.57,1.5
2015,48,Female,North,Phone Call,106.78,0,0.0,107.27,0.0
2016,28,Female,West,Social Media,60.32,0,0.0,60.71,0.0
2017,27,Male,South,Email,108.83,1,236.29,97.92,1.41
2018,20,Female,South,Phone Call,125.2,0,0.0,109.72,0.0
2019,31,Male,North,Email,119.79,1,238.05,130.98,0.82
2020,33,Female,East,TV,107.95,0,0.0,102.45,0.0
2021,27,Male,East,Social Media,117.27,0,0.0,127.79,0.0
2022,46,Male,North,Referral,111.77,0,0.0,124.04,0.0
2023,27,Male,West,Email,131.4,1,273.38,152.6,0.79
2024,29,Female,East,Social Media,92.81,1,153.22,90.12,0.7
2025,47,Female,East,TV,72.59,1,162.96,60.86,1.68
2026,58,Male,West,Email,110.97,0,0.0,89.74,0.0
2027,18,Male,West,TV,132.51,1,266.14,121.48,1.19
2028,22,Female,North,Referral,88.28,1,139.01,103.55,0.34
2029,37,Female,North,Referral,147.93,0,0.0,162.59,0.0
2030,25,Male,North,Phone Call,111.45,1,273.28,114.08,1.4
2031,60,Female,East,Phone Call,127.85,0,0.0,114.53,0.0
2032,29,Female,North,Phone Call,65.15,0,0.0,70.7,0.0
2033,18,Female,East,TV,123.73,0,0.0,135.65,0.0
2034,37,Male,South,Phone Call,114.04,0,0.0,101.74,0.0
2035,45,Male,West,Social Media,163.36,0,0.0,176.96,0.0
2036,60,Female,West,TV,115.48,0,0.0,97.94,0.0
2037,54,Male,South,TV,119.62,0,0.0,100.56,0.0
2038,64,Female,North,Phone Call,75.4,1,147.14,61.98,1.37
2039,54,Female,East,Phone Call,109.52,0,0.0,123.11,0.0
2040,29,Male,East,TV,134.37,0,0.0,122.04,0.0
2041,54,Male,East,Referral,89.6,0,0.0,93.33,0.0
2042,61,Male,West,Referral,78.64,0,0.0,67.46,0.0
2043,45,Female,North,Phone Call,160.26,0,0.0,156.57,0.0
2044,64,Female,East,Referral,91.67,0,0.0,74.35,0.0
2045,32,Male,East,Social Media,127.15,0,0.0,145.46,0.0
2046,23,Male,East,Social Media,85.66,0,0.0,87.03,0.0
2047,61,Male,South,Social Media,86.86,0,0.0,100.43,0.0
2048,37,Female,East,TV,96.32,0,0.0,95.07,0.0
2049,31,Female,South,TV,117.19,0,0.0,108.58,0.0
2050,19,Female,East,TV,135.04,1,321.05,129.69,1.48
2051,26,Male,East,TV,83.18,0,0.0,74.65,0.0
2052,54,Male,East,TV,133.62,1,304.91,154.23,0.98
2053,37,Female,South,Phone Call,104.15,0,0.0,95.64,0.0
2054,43,Male,East,Referral,94.72,1,212.67,86.85,1.45
2055,46,Male,North,Phone Call,116.78,1,194.2,122.93,0.58
2056,18,Male,East,Referral,142.87,0,0.0,121.31,0.0
2057,52,Male,South,Phone Call,115.47,0,0.0,102.5,0.0
2058,23,Female,South,Social Media,78.2,0,0.0,76.01,0.0
2059,54,Male,North,Email,104.39,0,0.0,91.13,0.0
2060,22,Female,West,TV,116.87,0,0.0,105.52,0.0
2061,50,Female,North,Email,82.2,1,224.29,88.78,1.53
2062,31,Male,North,Email,108.43,1,164.82,98.88,0.67
2063,29,Female,South,Social Media,78.45,0,0.0,82.76,0.0
2064,59,Female,East,Email,119.03,0,0.0,118.76,0.0
2065,37,Male,East,Email,143.94,0,0.0,159.35,0.0
2066,41,Female,West,Social Media,97.57,0,0.0,107.36,0.0
2067,60,Female,West,Referral,122.36,1,263.04,107.56,1.45
2068,51,Female,West,Phone Call,130.75,0,0.0,153.93,0.0
2069,42,Female,West,Email,87.13,1,217.82,97.66,1.23
2070,46,Female,North,TV,112.7,0,0.0,114.17,0.0
2071,56,Female,North,Social Media,134.15,0,0.0,137.36,0.0
2072,48,Female,East,Email,149.1,0,0.0,168.72,0.0
2073,64,Female,North,Referral,91.65,0,0.0,91.07,0.0
2074,60,Male,East,Referral,66.19,1,187.62,65.62,1.86
2075,40,Male,East,TV,117.51,0,0.0,123.63,0.0
2076,61,Male,East,Email,106.86,0,0.0,89.27,0.0
2077,55,Female,East,TV,100.91,0,0.0,104.23,0.0
2078,37,Female,South,Referral,84.42,0,0.0,75.1,0.0
2079,40,Female,East,Referral,126.52,0,0.0,107.13,0.0
2080,62,Male,North,Phone Call,82.34,1,165.84,92.73,0.79
2081,33,Male,North,Referral,79.74,0,0.0,75.97,0.0
2082,59,Male,North,Social Media,96.03,0,0.0,96.14,0.0
2083,25,Female,North,Phone Call,127.87,1,369.8,117.3,2.15
2084,38,Male,South,TV,59.31,0,0.0,48.18,0.0
2085,18,Male,West,Referral,69.55,0,0.0,67.95,0.0
2086,25,Female,West,Social Media,75.41,0,0.0,82.96,0.0
2087,46,Male,East,Phone Call,159.5,0,0.0,175.98,0.0
2088,49,Female,East,Social Media,108.48,0,0.0,126.79,0.0
2089,55,Male,North,Phone Call,68.72,1,187.61,78.07,1.4
2090,22,Female,North,Phone Call,96.07,0,0.0,114.61,0.0
2091,64,Female,West,Phone Call,123.2,1,315.89,126.72,1.49
2092,39,Female,West,TV,160.0,0,0.0,131.26,0.0
2093,64,Female,North,Phone Call,53.85,1,130.07,61.68,1.11
2094,51,Female,East,Phone Call,67.76,1,167.08,80.01,1.09
2095,18,Male,South,Social Media,89.85,0,0.0,88.56,0.0
2096,43,Female,South,Phone Call,90.91,0,0.0,76.87,0.0
2097,60,Female,West,TV,90.43,1,216.79,73.23,1.96
2098,27,Female,West,Social Media,96.63,0,0.0,101.02,0.0
2099,47,Female,West,Phone Call,160.86,0,0.0,171.65,0.0
2100,35,Male,South,Social Media,62.03,0,0.0,50.02,0.0
2101,34,Female,South,TV,104.79,1,276.31,123.63,1.23
2102,43,Male,North,Social Media,116.83,0,0.0,118.8,0.0
2103,25,Female,East,TV,56.45,0,0.0,58.99,0.0
2104,64,Female,West,Referral,143.03,1,381.51,146.7,1.6
2105,57,Male,North,Phone Call,95.3,0,0.0,88.32,0.0
2106,29,Male,South,TV,67.49,0,0.0,78.3,0.0
2107,44,Male,North,Phone Call,146.4,0,0.0,117.35,0.0
2108,25,Female,South,TV,120.44,1,232.89,132.35,0.76
2109,42,Male,East,Email,83.72,0,0.0,79.06,0.0
2110,63,Female,South,Email,121.75,1,349.68,106.66,2.28
2111,21,Male,North,Email,111.63,1,307.93,108.78,1.83
2112,50,Male,East,TV,53.91,0,0.0,47.39,0.0
2113,18,Female,South,Phone Call,56.84,0,0.0,65.22,0.0
2114,36,Male,West,Email,110.1,1,249.46,123.12,1.03
2115,48,Male,South,Phone Call,46.86,0,0.0,53.55,0.0
2116,33,Female,East,TV,130.16,0,0.0,147.65,0.0
2117,31,Female,North,Phone Call,58.57,0,0.0,66.18,0.0
2118,22,Female,East,Phone Call,127.62,1,209.01,131.78,0.59
2119,58,Male,North,Email,142.71,0,0.0,165.65,0.0
2120,43,Male,South,Social Media,114.69,0,0.0,94.47,0.0
2121,45,Male,South,Referral,10.0,0,0.0,9.14,0.0
2122,19,Male,East,TV,133.61,0,0.0,118.25,0.0
2123,23,Male,West,TV,86.9,0,0.0,73.73,0.0
2124,26,Female,South,TV,98.27,0,0.0,78.87,0.0
2125,50,Male,West,Referral,77.7,0,0.0,74.68,0.0
2126,58,Female,West,Social Media,150.46,0,0.0,163.95,0.0
2127,42,Male,East,Phone Call,105.32,0,0.0,111.43,0.0
2128,30,Female,South,TV,87.82,0,0.0,93.12,0.0
2129,26,Male,West,Phone Call,140.18,1,289.51,161.95,0.79
2130,30,Male,South,Email,126.39,0,0.0,149.51,0.0
2131,48,Female,North,Email,66.03,0,0.0,70.8,0.0
2132,58,Male,West,Email,110.02,0,0.0,91.75,0.0
2133,28,Female,East,TV,106.61,1,219.54,114.14,0.92
2134,21,Male,East,Referral,55.84,1,147.82,57.06,1.59
2135,51,Male,West,TV,124.81,0,0.0,103.07,0.0
2136,55,Female,South,Email,99.13,1,249.87,89.5,1.79
2137,63,Male,North,Email,164.53,0,0.0,147.27,0.0
2138,21,Female,North,TV,142.29,0,0.0,157.82,0.0
2139,55,Male,East,Referral,106.66,0,0.0,100.06,0.0
2140,36,Male,East,Referral,97.38,0,0.0,97.4,0.0
2141,23,Male,South,Phone Call,38.66,0,0.0,43.08,0.0
2142,51,Male,East,Social Media,125.27,1,356.1,147.14,1.42
2143,35,Male,South,Email,97.95,0,0.0,99.45,0.0
2144,30,Male,West,Referral,85.98,0,0.0,87.88,0.0
2145,58,Male,North,Email,100.65,0,0.0,84.38,0.0
2146,40,Female,West,Social Media,146.59,0,0.0,146.25,0.0
2147,36,Male,East,Email,140.94,1,273.72,151.45,0.81
2148,62,Male,North,Referral,140.86,0,0.0,123.34,0.0
2149,28,Male,North,Phone Call,68.85,0,0.0,58.15,0.0
2150,18,Female,West,TV,147.39,1,253.77,168.81,0.5
2151,41,Female,South,TV,85.3,1,188.69,72.16,1.61
2152,24,Male,North,Referral,122.39,1,310.81,142.61,1.18
2153,42,Male,South,Referral,118.82,0,0.0,108.07,0.0
2154,38,Male,West,Social Media,95.77,1,159.62,89.26,0.79
2155,32,Female,West,Email,106.43,0,0.0,107.52,0.0
2156,18,Male,South,Social Media,50.7,0,0.0,44.38,0.0
2157,29,Female,West,TV,101.77,1,216.45,109.45,0.98
2158,24,Male,North,Email,92.94,0,0.0,93.83,0.0
2159,32,Female,West,Social Media,165.89,0,0.0,195.5,0.0
2160,38,Female,West,TV,100.87,1,201.38,117.46,0.71
2161,36,Male,North,Email,78.56,0,0.0,87.04,0.0
2162,46,Male,South,Phone Call,103.46,0,0.0,90.41,0.0
2163,42,Male,West,Phone Call,79.84,0,0.0,70.7,0.0
2164,50,Male,South,Social Media,57.43,1,112.95,52.11,1.17
2165,49,Male,North,Referral,112.36,0,0.0,127.38,0.0
2166,52,Male,South,Email,100.23,0,0.0,106.16,0.0
2167,61,Male,South,Social Media,129.8,0,0.0,112.95,0.0
2168,55,Female,East,Referral,143.68,0,0.0,141.28,0.0
2169,43,Male,East,Referral,156.68,1,291.46,186.44,0.56
2170,28,Male,West,Email,106.89,0,0.0,116.82,0.0
2171,52,Female,East,Email,120.75,0,0.0,141.72,0.0
2172,25,Male,East,Referral,108.45,1,199.54,121.84,0.64
2173,63,Male,East,TV,30.43,0,0.0,33.16,0.0
2174,31,Male,South,Social Media,137.08,1,296.99,155.17,0.91
2175,27,Male,South,Email,116.37,0,0.0,125.34,0.0
2176,19,Female,East,Referral,116.78,0,0.0,119.92,0.0
2177,63,Female,North,TV,84.62,0,0.0,92.61,0.0
2178,26,Male,East,Phone Call,80.71,0,0.0,71.98,0.0
2179,20,Male,North,Referral,97.96,1,192.01,97.58,0.97
2180,38,Female,South,TV,116.74,1,320.71,137.82,1.33
2181,43,Male,North,Phone Call,41.43,0,0.0,46.55,0.0
2182,25,Female,South,TV,106.07,1,164.25,124.15,0.32
2183,19,Female,North,Email,150.65,0,0.0,178.82,0.0
2184,23,Female,South,Referral,96.06,0,0.0,99.41,0.0
2185,45,Male,South,Phone Call,40.61,1,79.65,35.68,1.23
2186,46,Male,East,TV,94.34,0,0.0,103.44,0.0
2187,43,Male,West,Phone Call,108.85,0,0.0,87.4,0.0
2188,42,Female,West,Social Media,111.28,0,0.0,92.99,0.0
2189,29,Male,South,Referral,104.64,0,0.0,95.69,0.0
2190,22,Male,East,Email,158.09,0,0.0,127.43,0.0
2191,51,Female,West,Phone Call,104.23,1,291.34,111.87,1.6
2192,54,Male,West,TV,105.76,1,189.58,119.15,0.59
2193,32,Male,East,Phone Call,82.93,0,0.0,91.34,0.0
2194,61,Male,East,TV,128.33,0,0.0,110.08,0.0
2195,53,Female,West,Phone Call,150.91,0,0.0,169.26,0.0
2196,32,Male,West,Email,81.16,0,0.0,91.82,0.0
2197,60,Female,North,Email,96.74,0,0.0,81.13,0.0
2198,40,Female,North,Referral,30.25,1,58.85,30.16,0.95
2199,23,Female,South,Email,74.9,0,0.0,80.54,0.0
2200,63,Male,West,Phone Call,159.08,0,0.0,153.14,0.0
2201,61,Male,East,Phone Call,91.08,0,0.0,105.27,0.0
2202,60,Male,East,Email,106.81,1,194.57,108.05,0.8
2203,62,Female,West,Social Media,78.14,1,162.04,66.33,1.44
2204,38,Female,South,Phone Call,113.43,0,0.0,114.82,0.0
2205,40,Male,East,Referral,94.76,0,0.0,97.7,0.0
2206,60,Female,West,Social Media,112.33,1,169.18,132.71,0.27
2207,33,Male,West,Email,103.14,0,0.0,99.92,0.0
2208,64,Male,South,TV,143.3,1,423.29,165.83,1.55
2209,32,Male,West,Phone Call,105.06,0,0.0,97.49,0.0
2210,42,Male,East,TV,74.97,1,199.29,73.54,1.71
2211,53,Male,North,Referral,80.91,0,0.0,86.59,0.0
2212,28,Male,South,Social Media,43.94,1,89.76,50.72,0.77
2213,32,Male,West,TV,103.76,1,165.91,115.14,0.44
2214,21,Female,South,Referral,98.09,0,0.0,84.57,0.0
2215,38,Male,West,TV,145.4,0,0.0,127.59,0.0
2216,30,Female,North,TV,64.81,0,0.0,53.62,0.0
2217,39,Female,South,Referral,79.07,1,171.78,82.91,1.07
2218,36,Male,West,Phone Call,79.39,0,0.0,77.49,0.0
2219,51,Female,North,TV,92.39,0,0.0,106.28,0.0
2220,31,Female,East,Referral,62.17,0,0.0,74.34,0.0
2221,21,Female,West,TV,91.64,0,0.0,105.52,0.0
2222,63,Male,North,Phone Call,100.56,0,0.0,82.32,0.0
2223,44,Male,North,Referral,101.46,0,0.0,119.5,0.0
2224,46,Male,South,TV,138.2,1,290.59,116.25,1.5
2225,64,Male,West,Email,99.11,0,0.0,97.02,0.0
2226,45,Male,East,Phone Call,98.39,0,0.0,90.42,0.0
2227,52,Female,West,TV,134.35,0,0.0,115.89,0.0
2228,25,Female,North,Social Media,99.93,0,0.0,86.79,0.0
2229,33,Male,East,Referral,63.53,0,0.0,59.61,0.0
2230,59,Female,North,TV,67.67,0,0.0,54.83,0.0
2231,53,Female,South,Phone Call,67.96,0,0.0,56.13,0.0
2232,47,Female,West,Phone Call,63.44,0,0.0,68.88,0.0
2233,35,Female,North,Social Media,159.95,0,0.0,168.02,0.0
2234,19,Male,North,Social Media,67.83,0,0.0,56.96,0.0
2235,30,Male,West,TV,98.75,0,0.0,96.08,0.0
2236,21,Male,East,Email,101.65,1,253.82,106.03,1.39
2237,43,Female,North,Phone Call,94.7,0,0.0,79.45,0.0
2238,42,Female,West,Email,76.61,0,0.0,91.07,0.0
2239,47,Male,South,Email,113.66,0,0.0,129.5,0.0
2240,28,Male,South,TV,54.28,0,0.0,48.36,0.0
2241,24,Female,West,Referral,68.03,0,0.0,68.54,0.0
2242,48,Male,North,Referral,133.66,0,0.0,134.07,0.0
2243,61,Male,West,Referral,67.08,0,0.0,62.63,0.0
2244,27,Female,West,Social Media,138.93,0,0.0,153.35,0.0
2245,56,Female,North,Phone Call,141.49,1,326.77,150.45,1.17
2246,30,Male,East,Social Media,142.08,0,0.0,162.78,0.0
2247,48,Female,East,Phone Call,125.32,1,259.32,100.51,1.58
2248,24,Male,South,Phone Call,58.62,0,0.0,61.06,0.0
2249,59,Female,East,Phone Call,53.85,0,0.0,64.47,0.0
2250,59,Female,West,TV,66.41,1,164.89,74.09,1.23
2251,53,Male,North,Referral,71.43,0,0.0,66.98,0.0
2252,37,Female,South,Social Media,61.0,0,0.0,52.61,0.0
2253,21,Male,East,Social Media,79.48,0,0.0,77.2,0.0
2254,24,Female,West,TV,123.09,0,0.0,119.36,0.0
2255,18,Male,South,Phone Call,119.53,1,242.17,123.61,0.96
2256,61,Female,North,Referral,108.87,0,0.0,89.97,0.0
2257,62,Female,East,Email,93.56,1,187.61,89.33,1.1
2258,59,Male,West,Email,97.95,1,230.22,111.85,1.06
2259,64,Female,North,TV,109.03,0,0.0,115.3,0.0
2260,30,Male,West,Referral,85.8,0,0.0,83.56,0.0
2261,39,Female,West,Email,129.32,0,0.0,119.5,0.0
2262,38,Female,West,Email,60.56,0,0.0,55.23,0.0
2263,39,Male,North,Social Media,76.69,0,0.0,84.32,0.0
2264,45,Female,South,Referral,72.23,0,0.0,70.17,0.0
2265,26,Female,West,Email,113.73,1,190.63,102.18,0.87
2266,43,Male,South,Social Media,63.99,1,126.3,72.0,0.75
2267,26,Female,South,Referral,72.49,0,0.0,65.69,0.0
2268,32,Male,East,Phone Call,112.73,1,303.11,93.09,2.26
2269,27,Male,East,Referral,73.93,1,219.26,75.36,1.91
2270,41,Male,South,TV,125.15,0,0.0,114.09,0.0
2271,59,Female,East,Social Media,124.44,0,0.0,99.8,0.0
2272,25,Female,East,Phone Call,83.86,0,0.0,83.92,0.0
2273,41,Male,South,Social Media,103.83,0,0.0,120.21,0.0
2274,33,Female,North,Social Media,161.78,0,0.0,171.11,0.0
2275,43,Male,East,Email,126.16,0,0.0,101.85,0.0
2276,44,Female,East,Referral,114.82,1,253.61,109.26,1.32
2277,54,Male,North,Social Media,146.56,0,0.0,131.73,0.0
2278,21,Male,North,Social Media,71.09,1,164.96,75.94,1.17
2279,41,Female,North,TV,137.68,1,379.96,135.3,1.81
2280,36,Male,South,TV,110.67,1,229.63,96.18,1.39
2281,53,Male,North,TV,143.71,0,0.0,141.2,0.0
2282,56,Female,South,Social Media,84.34,0,0.0,98.89,0.0
2283,27,Male,West,Phone Call,141.77,1,411.83,136.72,2.01
2284,42,Male,West,Referral,47.73,0,0.0,54.8,0.0
2285,35,Female,North,Social Media,88.72,1,184.49,87.85,1.1
2286,36,Male,North,Email,108.18,1,243.14,119.33,1.04
2287,53,Male,West,Phone Call,119.7,0,0.0,133.39,0.0
2288,27,Male,South,Phone Call,37.2,0,0.0,41.08,0.0
2289,50,Male,South,Referral,62.63,0,0.0,66.1,0.0
2290,22,Male,North,Phone Call,67.49,1,164.71,79.71,1.07
2291,64,Male,North,Referral,71.93,0,0.0,84.26,0.0
2292,52,Male,North,Phone Call,77.49,0,0.0,71.37,0.0
2293,61,Male,West,Referral,104.94,0,0.0,113.11,0.0
2294,51,Female,East,TV,144.29,1,419.83,153.8,1.73
2295,50,Male,North,TV,88.74,0,0.0,78.1,0.0
2296,38,Male,South,Phone Call,146.37,0,0.0,132.62,0.0
2297,34,Female,East,Phone Call,102.55,0,0.0,94.78,0.0
2298,39,Male,South,Referral,93.57,0,0.0,87.27,0.0
2299,54,Male,East,Referral,131.36,1,275.3,149.97,0.84
2300,32,Male,West,Social Media,95.32,0,0.0,105.13,0.0
2301,52,Male,East,TV,76.54,0,0.0,85.96,0.0
2302,45,Male,South,Social Media,139.78,0,0.0,162.88,0.0
2303,24,Male,East,Social Media,98.85,1,167.05,99.42,0.68
2304,49,Female,West,Email,153.73,0,0.0,174.36,0.0
2305,28,Female,South,Referral,89.35,0,0.0,96.33,0.0
2306,27,Female,North,Email,60.06,0,0.0,59.21,0.0
2307,26,Female,East,Email,76.92,0,0.0,67.5,0.0
2308,31,Female,South,Social Media,79.88,0,0.0,77.65,0.0
2309,30,Male,East,Email,97.13,0,0.0,85.73,0.0
2310,42,Male,West,Referral,76.17,1,152.86,69.69,1.19
2311,19,Male,South,Social Media,62.41,0,0.0,57.01,0.0
2312,52,Male,North,Referral,90.31,0,0.0,99.74,0.0
2313,24,Male,North,Phone Call,102.74,1,166.53,103.06,0.62
2314,38,Female,East,Email,112.35,0,0.0,125.52,0.0
2315,35,Female,West,Social Media,99.5,0,0.0,114.52,0.0
2316,20,Male,West,TV,140.99,1,285.79,147.28,0.94
2317,59,Male,East,Referral,101.84,1,289.96,98.06,1.96
2318,56,Male,South,Email,34.49,1,91.87,39.41,1.33
2319,58,Female,South,Referral,107.52,0,0.0,110.42,0.0
2320,28,Female,East,Referral,100.22,0,0.0,114.53,0.0
2321,56,Male,South,Phone Call,122.06,1,343.01,110.6,2.1
2322,41,Female,South,Referral,66.42,0,0.0,68.17,0.0
2323,63,Male,South,Phone Call,131.84,1,343.72,116.64,1.95
2324,36,Female,East,Phone Call,108.01,1,212.63,116.58,0.82
2325,21,Female,North,Phone Call,104.07,1,194.35,107.69,0.8
2326,43,Male,West,Email,128.15,0,0.0,131.02,0.0
2327,55,Female,North,Referral,134.79,1,318.48,142.29,1.24
2328,59,Female,South,Referral,131.86,0,0.0,125.29,0.0
2329,49,Male,East,Phone Call,29.64,0,0.0,25.99,0.0
2330,56,Female,West,Referral,57.33,1,146.08,64.35,1.27
2331,62,Male,South,Referral,86.81,0,0.0,82.79,0.0
2332,63,Female,West,Phone Call,64.33,0,0.0,76.92,0.0
2333,53,Male,West,TV,79.14,0,0.0,78.54,0.0
2334,57,Male,North,TV,98.46,0,0.0,98.07,0.0
2335,54,Female,South,Phone Call,85.9,0,0.0,92.01,0.0
2336,50,Female,West,Email,99.28,0,0.0,105.9,0.0
2337,53,Male,North,Referral,140.79,0,0.0,122.8,0.0
2338,20,Female,East,Referral,153.42,0,0.0,139.45,0.0
2339,26,Female,West,TV,111.2,0,0.0,99.26,0.0
2340,25,Female,South,Phone Call,140.05,0,0.0,115.03,0.0
2341,50,Male,East,Email,88.03,0,0.0,71.22,0.0
2342,23,Male,West,Phone Call,81.26,0,0.0,85.97,0.0
2343,58,Male,West,TV,97.75,1,208.86,97.69,1.14
2344,56,Female,South,TV,90.63,0,0.0,104.93,0.0
2345,21,Female,West,Referral,120.27,1,268.31,110.69,1.42
2346,30,Male,South,Social Media,100.43,0,0.0,111.98,0.0
2347,19,Male,South,Email,145.28,0,0.0,122.22,0.0
2348,22,Female,South,Email,103.59,0,0.0,116.7,0.0
2349,61,Female,South,Social Media,78.79,0,0.0,92.06,0.0
2350,44,Female,West,TV,85.81,1,233.61,90.18,1.59
2351,49,Female,East,Phone Call,82.18,1,168.25,89.93,0.87
2352,38,Male,East,Email,121.93,1,256.77,145.72,0.76
